amm usages
8500469 Herbicide
8500470 Insecticide
8500474 Non_precise
8500475 Insecticide
8500476 Non_precise
8500492 Non_precise
8500493 Herbicide
8500494 Insecticide
8500495 Non_precise
8500502 Non_precise
8500503 Non_precise
8500504 Non_precise
8500505 Non_precise
8500506 Non_precise
8500507 Non_precise
8500508 Non_precise
8500509 Non_precise
8500510 Fongicide
8500512 Non_precise
8500513 Non_precise
8500514 Non_precise
8500515 Non_precise
8500516 Non_precise
8500517 Non_precise
8500518 Substance_de_croissance
8500519 Non_precise
8500520 Non_precise
8500521 Substance_de_croissance
8500531 Devitalisation
8500532 Devitalisation
8500533 Non_precise
8500534 Herbicide
8500535 Non_precise
8500536 Insecticide
8500537 Non_precise
8500538 Herbicide
8500539 Non_precise
8500541 Herbicide
8500543 Non_precise
8500544 Non_precise
8500545 Non_precise
8500546 Non_precise
8500547 Non_precise
8500550 Non_precise
8500551 Non_precise
8500552 Non_precise
8500553 Non_precise
8500554 Non_precise
8500555 Fongicide
8500556 Adjuvant
8500557 Fongicide_|_Insecticide
8500558 Adjuvant
8500559 Fongicide
8500560 Fongicide
8500561 Fongicide_|_Insecticide
8500562 Non_precise
8500564 Non_precise
8500567 Non_precise
8500570 Non_precise
8500573 Non_precise
8500575 Non_precise
8500576 Non_precise
8500577 Herbicide
8500581 Non_precise
8500582 Non_precise
8500583 Non_precise
8500584 Non_precise
8500585 Non_precise
8500586 Non_precise
8500587 Non_precise
8500588 Non_precise
8500600 Bactericide
8500605 Non_precise
8500607 Non_precise
8500608 Non_precise
8500609 Non_precise
8500614 Insecticide
8500616 Substance_de_croissance
8500617 Non_precise
8500632 Non_precise
8500634 Non_precise
8500635 Non_precise
8500636 Non_precise
8500637 Fongicide
8500638 Fongicide_|_Insecticide
8500639 Non_precise
8500640 Non_precise
8500641 Non_precise
8500642 Non_precise
8500643 Non_precise
8500644 Non_precise
8500645 Fongicide
8500646 Non_precise
8500647 Non_precise
8500648 Non_precise
8500650 Non_precise
8500651 Non_precise
8500655 Fongicide_|_Insecticide
8500656 Non_precise
8500657 Non_precise
8500658 Fongicide
8500659 Non_precise
8500660 Non_precise
8500661 Non_precise
8500662 Non_precise
8500663 Non_precise
8500664 Non_precise
8500665 Non_precise
8500666 Insecticide
8500667 Non_precise
8500671 Non_precise
8500672 Insecticide
8500673 Non_precise
8500674 Fongicide
8500675 Non_precise
8500677 Non_precise
8500678 Non_precise
8500679 Non_precise
8500680 Non_precise
8500681 Non_precise
8500682 Non_precise
8500683 Herbicide
8500692 Non_precise
8500693 Non_precise
8500694 Non_precise
8500695 Herbicide_|_Non_precise
8500699 Insecticide
8500700 Insecticide
8500701 Non_precise
8500703 Fongicide
8500704 Fongicide
8500707 Non_precise
8500708 Non_precise
8600002 Insecticide
8600003 Non_precise
8600004 Substance_de_croissance
8600005 Insecticide
8600007 Non_precise
8600013 Non_precise
8600014 Insecticide
8600015 Fongicide
8600016 Non_precise
8600017 Herbicide
8600018 Non_precise
8600019 Herbicide
8600021 Non_precise
8600022 Fongicide_|_Insecticide
8600025 Non_precise
8600026 Non_precise
8600027 Fongicide
8600028 Fongicide
8600030 Non_precise
8600031 Regulateur_de_croissance
8600032 Non_precise
8600041 Non_precise
8600042 Non_precise
8600043 Non_precise
8600047 Non_precise
8600048 Non_precise
8600049 Herbicide
8600050 Non_precise
8600051 Insecticide
8600052 Non_precise
8600053 Herbicide
8600063 Fongicide
8600065 Non_precise
8600066 Non_precise
8600067 Fongicide
8600068 Non_precise
8600073 Non_precise
8600075 Herbicide
8600077 Herbicide
8600078 Herbicide
8600080 Herbicide
8600081 Herbicide
8600082 Herbicide
8600083 Herbicide
8600084 Fongicide_|_Non_precise
8600085 Fongicide
8600088 Fongicide
8600089 Fongicide
8600092 Non_precise
8600093 Non_precise
8600094 Non_precise
8600095 Fongicide
8600096 Non_precise
8600097 Fongicide_|_Insecticide
8600098 Fongicide_|_Insecticide
8600099 Fongicide
8600100 Fongicide
8600101 Non_precise
8600102 Corvicide_|_Fongicide
8600103 Herbicide
8600105 Adjuvant
8600106 Herbicide
8600108 Bactericide_|_Fongicide
8600110 Taupicide
8600112 Non_precise
8600119 Non_precise
8600120 Non_precise
8600121 Non_precise
8600122 Non_precise
8600123 Non_precise
8600138 Non_precise
8600139 Non_precise
8600140 Non_precise
8600141 Adjuvant
8600143 Non_precise
8600144 Non_precise
8600145 Non_precise
8600146 Herbicide
8600147 Non_precise
8600148 Non_precise
8600149 Substance_de_croissance
8600150 Non_precise
8600151 Non_precise
8600152 Non_precise
8600154 Non_precise
8600159 Non_precise
8600160 Non_precise
8600161 Insecticide
8600162 Adjuvant
8600163 Non_precise
8600164 Non_precise
8600165 Non_precise
8600166 Non_precise
8600167 Non_precise
8600168 Herbicide
8600169 Non_precise
8600170 Herbicide
8600173 Fongicide
8600174 Fongicide
8600183 Taupicide
8600193 Non_precise
8600194 Non_precise
8600195 Fongicide
8600196 Herbicide
8600197 Non_precise
8600198 Herbicide
8600199 Herbicide
8600205 Insecticide
8600206 Fongicide
8600209 Non_precise
8600210 Fongicide
8600211 Fongicide
8600212 Fongicide
8600213 Non_precise
8600215 Non_precise
8600220 Fongicide
8600221 Fongicide
8600223 Non_precise
8600224 Insecticide
8600225 Substance_de_croissance
8600226 Fongicide
8600227 Corvicide_|_Fongicide
8600228 Fongicide
8600229 Fongicide
8600231 Fongicide
8600232 Herbicide
8600233 Non_precise
8600234 Non_precise
8600235 Non_precise
8600239 Non_precise
8600240 Herbicide
8600241 Herbicide
8600242 Herbicide
8600243 Herbicide
8600244 Herbicide
8600245 Non_precise
8600246 Non_precise
8600247 Non_precise
8600248 Non_precise
8600250 Herbicide
8600251 Non_precise
8600252 Non_precise
8600253 Non_precise
8600254 Non_precise
8600255 Non_precise
8600257 Non_precise
8600258 Fongicide
8600262 Non_precise
8600267 Non_precise
8600275 Herbicide
8600276 Non_precise
8600279 Herbicide
8600280 Non_precise
8600281 Herbicide
8600282 Non_precise
8600283 Herbicide
8600284 Herbicide
8600285 Herbicide
8600286 Non_precise
8600287 Molluscicide
8600288 Non_precise
8600289 Herbicide
8600290 Herbicide
8600291 Herbicide
8600292 Herbicide
8600293 Herbicide
8600294 Herbicide
8600295 Herbicide
8600296 Insecticide
8600297 Insecticide
8600299 Herbicide
8600300 Non_precise
8600303 Herbicide
8600312 Insecticide
8600313 Insecticide
8600327 Non_precise
8600330 Substance_de_croissance
8600331 Substance_de_croissance
8600332 Non_precise
8600333 Substance_de_croissance
8600334 Fongicide
8600347 Non_precise
8600348 Herbicide
8600349 Non_precise
8600350 Herbicide
8600351 Non_precise
8600352 Non_precise
8600353 Fongicide
8600354 Non_precise
8600355 Non_precise
8600356 Non_precise
8600357 Herbicide
8600359 Non_precise
8600360 Non_precise
8600367 Non_precise
8600369 Taupicide
8600373 Fongicide
8600374 Herbicide
8600377 Herbicide_|_Non_precise
8600378 Corvicide_|_Fongicide_|_Insecticide
8600379 Fongicide_|_Insecticide_|_Non_precise
8600380 Engrais_|_Herbicide
8600381 Non_precise
8600382 Insecticide
8600383 Fongicide_|_Non_precise
8600384 Fongicide
8600385 Fongicide
8600386 Insecticide
8600387 Fongicide
8600388 Herbicide
8600389 Herbicide
8600390 Herbicide
8600391 Non_precise
8600392 Herbicide
8600393 Acaricide
8600394 Non_precise
8600395 Non_precise
8600396 Non_precise
8600397 Herbicide
8600398 Non_precise
8600399 Herbicide
8600400 Non_precise
8600401 Non_precise
8600402 Non_precise
8600403 Non_precise
8600404 Non_precise
8600416 Non_precise
8600417 Non_precise
8600418 Non_precise
8600419 Molluscicide
8600420 Fongicide
8600421 Fongicide
8600422 Herbicide
8600423 Non_precise
8600424 Fongicide
8600427 Non_precise
8600431 Non_precise
8600432 Fongicide_|_Insecticide
8600433 Fongicide_|_Insecticide
8600434 Non_precise
8600435 Herbicide
8600436 Non_precise
8600437 Herbicide
8600438 Herbicide
8600439 Non_precise
8600440 Herbicide
8600441 Non_precise
8600442 Herbicide
8600443 Non_precise
8600444 Non_precise
8600451 Herbicide
8600453 Non_precise
8600454 Non_precise
8600455 Fongicide
8600456 Insecticide
8600457 Herbicide
8600459 Non_precise
8600460 Non_precise
8600461 Insecticide
8600469 Non_precise
8600470 Fongicide
8600471 Herbicide
8600473 Non_precise
8600474 Non_precise
8600475 Fongicide
8600476 Herbicide
8600477 Adjuvant
8600479 Non_precise
8600480 Non_precise
8600481 Non_precise
8600505 Non_precise
8600518 Non_precise
8600519 Herbicide
8600520 Non_precise
8600521 Non_precise
8600522 Herbicide
8600523 Non_precise
8600524 Non_precise
8600525 Prot._Plaies
8600526 Non_precise
8600527 Non_precise
8600528 Fongicide
8600529 Non_precise
8600530 Non_precise
8600531 Non_precise
8600532 Non_precise
8600533 Non_precise
8600534 Non_precise
8600535 Non_precise
8600536 Non_precise
8600538 Non_precise
8600539 Herbicide
8600540 Fongicide
8600548 Non_precise
8600549 Non_precise
8600553 Fongicide
8600554 Non_precise
8600558 Non_precise
8600559 Non_precise
8600560 Non_precise
8600561 Non_precise
8600562 Non_precise
8600563 Herbicide
8600564 Insecticide
8600565 Fongicide
8600566 Fongicide
8600568 Fongicide
8600569 Fongicide
8600570 Non_precise
8600572 Insecticide
8600573 Non_precise
8600574 Non_precise
8600575 Herbicide
8600576 Non_precise
8600582 Non_precise
8600583 Taupicide
8600592 Non_precise
8600595 Non_precise
8600596 Fongicide
8600597 Fongicide
8600598 Non_precise
8600599 Non_precise
8600600 Herbicide
8600601 Non_precise
8600602 Non_precise
8600603 Non_precise
8600604 Non_precise
8600605 Non_precise
8600606 Non_precise
8600607 Non_precise
8600608 Non_precise
8600614 Repulsif
8600615 Repulsif
8600620 Non_precise
8600621 Non_precise
8600622 Non_precise
8600623 Non_precise
8600624 Non_precise
8600625 Substance_de_croissance
8600626 Non_precise
8600628 Non_precise
8600629 Non_precise
8600630 Fongicide
8600631 Fongicide
8600637 Non_precise
8600638 Insecticide
8600639 Non_precise
8600642 Insecticide
8600643 Non_precise
8600644 Insecticide
8600645 Insecticide
8600646 Non_precise
8600648 Non_precise
8600649 Insecticide
8600651 Non_precise
8600652 Non_precise
8600659 Taupicide
8600660 Non_precise
8600662 Fongicide
8600663 Insecticide
8600664 Insecticide
8600665 Fongicide
8600666 Insecticide
8600668 Herbicide
8600669 Fongicide
8600670 Non_precise
8600671 Fongicide
8600672 Herbicide
8600673 Non_precise
8600674 Fongicide
8600675 Adjuvant
8600676 Fongicide
8600677 Non_precise
8600678 Non_precise
8600679 Fongicide
8600680 Fongicide
8600682 Non_precise
8600683 Non_precise
8600684 Herbicide
8600690 Non_precise
8700002 Herbicide
8700003 Herbicide
8700005 Adjuvant
8700006 Non_precise
8700007 Non_precise
8700008 Non_precise
8700009 Fongicide
8700010 Non_precise
8700011 Substance_de_croissance
8700012 Herbicide
8700013 Fongicide
8700014 Fongicide
8700015 Fongicide
8700016 Fongicide
8700017 Herbicide
8700018 Fongicide_|_Insecticide
8700019 Herbicide
8700020 Herbicide
8700026 Non_precise
8700027 Insecticide
8700028 Fongicide
8700029 Fongicide
8700030 Non_precise
8700031 Insecticide
8700032 Insecticide
8700034 Devitalisation
8700035 Insecticide
8700048 Non_precise
8700049 Non_precise
8700051 Non_precise
8700057 Herbicide
8700058 Non_precise
8700059 Non_precise
8700062 Insecticide
8700063 Herbicide
8700064 Non_precise
8700067 Herbicide
8700069 Non_precise
8700070 Non_precise
8700071 Non_precise
8700072 Non_precise
8700073 Non_precise
8700074 Non_precise
8700075 Herbicide
8700079 Non_precise
8700080 Fongicide
8700081 Non_precise
8700083 Non_precise
8700086 Non_precise
8700087 Herbicide
8700088 Herbicide
8700095 Insecticide
8700096 Non_precise
8700097 Non_precise
8700098 Non_precise
8700099 Devitalisation
8700100 Fongicide
8700101 Fongicide
8700102 Fongicide
8700103 Fongicide
8700104 Fongicide
8700105 Fongicide
8700106 Herbicide
8700107 Fongicide
8700108 Fongicide
8700109 Non_precise
8700110 Fongicide_|_Insecticide
8700111 Non_precise
8700112 Non_precise
8700113 Non_precise
8700114 Fongicide
8700115 Non_precise
8700116 Fongicide
8700117 Fongicide
8700118 Herbicide
8700122 Non_precise
8700127 Molluscicide
8700128 Molluscicide
8700146 Non_precise
8700147 Non_precise
8700148 Non_precise
8700149 Non_precise
8700150 Non_precise
8700151 Non_precise
8700155 Taupicide
8700156 Non_precise
8700161 Fongicide
8700163 Fongicide
8700164 Fongicide
8700165 Non_precise
8700166 Fongicide
8700167 Non_precise
8700168 Fongicide
8700169 Herbicide
8700171 Herbicide
8700172 Non_precise
8700173 Fongicide
8700174 Herbicide
8700175 Fongicide
8700176 Fongicide
8700177 Fongicide
8700183 Insecticide_|_Nematicide
8700184 Non_precise
8700185 Insecticide
8700186 Non_precise
8700189 Non_precise
8700190 Non_precise
8700191 Herbicide
8700192 Non_precise
8700193 Non_precise
8700194 Insecticide
8700195 Non_precise
8700196 Insecticide
8700197 Non_precise
8700198 Non_precise
8700201 Taupicide
8700203 Non_precise
8700209 Non_precise
8700215 Fongicide
8700216 Non_precise
8700217 Insecticide
8700226 Insecticide
8700227 Herbicide
8700228 Non_precise
8700229 Non_precise
8700230 Non_precise
8700231 Non_precise
8700233 Non_precise
8700234 Non_precise
8700235 Fongicide
8700236 Fongicide_|_Insecticide
8700237 Insecticide
8700238 Herbicide
8700239 Herbicide
8700240 Herbicide
8700241 Acaricide
8700242 Fongicide
8700243 Non_precise
8700244 Non_precise
8700245 Fongicide
8700246 Non_precise
8700256 Herbicide
8700257 Herbicide
8700258 Fongicide
8700259 Fongicide
8700260 Non_precise
8700261 Non_precise
8700262 Non_precise
8700263 Herbicide
8700264 Herbicide
8700271 Taupicide
8700274 Non_precise
8700277 Non_precise
8700278 Insecticide
8700279 Non_precise
8700280 Non_precise
8700281 Non_precise
8700285 Fongicide
8700289 Non_precise
8700292 Non_precise
8700295 Taupicide
8700296 Repulsif
8700297 Repulsif
8700298 Non_precise
8700300 Fongicide
8700304 Molluscicide
8700305 Molluscicide
8700306 Non_precise
8700308 Non_precise
8700315 Non_precise
8700317 Non_precise
8700318 Herbicide
8700319 Fongicide
8700320 Non_precise
8700322 Insecticide
8700323 Molluscicide
8700324 Non_precise
8700337 Molluscicide
8700338 Molluscicide
8700345 Molluscicide
8700346 Molluscicide
8700354 Non_precise
8700356 Non_precise
8700357 Fongicide
8700358 Non_precise
8700359 Herbicide
8700360 Non_precise
8700361 Non_precise
8700362 Insecticide
8700363 Insecticide
8700364 Non_precise
8700365 Non_precise
8700366 Fongicide
8700367 Non_precise
8700368 Insecticide
8700371 Herbicide
8700372 Non_precise
8700373 Non_precise
8700374 Herbicide
8700375 Herbicide
8700377 Non_precise
8700378 Non_precise
8700380 Non_precise
8700381 Herbicide
8700382 Herbicide
8700383 Non_precise
8700384 Herbicide
8700385 Non_precise
8700386 Non_precise
8700387 Non_precise
8700388 Non_precise
8700389 Non_precise
8700390 Non_precise
8700391 Non_precise
8700392 Non_precise
8700393 Non_precise
8700394 Fongicide_|_Insecticide
8700395 Insecticide
8700396 Insecticide
8700397 Non_precise
8700398 Non_precise
8700399 Non_precise
8700400 Non_precise
8700401 Fongicide_|_Insecticide
8700402 Corvicide_|_Fongicide
8700403 Non_precise
8700404 Non_precise
8700405 Non_precise
8700408 Herbicide
8700410 Non_precise
8700411 Herbicide
8700412 Non_precise
8700413 Herbicide
8700414 Non_precise
8700415 Herbicide
8700416 Non_precise
8700417 Herbicide
8700419 Herbicide
8700420 Non_precise
8700421 Non_precise
8700435 Insecticide
8700436 Fongicide
8700437 Non_precise
8700438 Substance_de_croissance
8700439 Non_precise
8700441 Fongicide
8700442 Non_precise
8700443 Non_precise
8700444 Herbicide
8700445 Devitalisation
8700446 Non_precise
8700447 Nematicide
8700448 Non_precise
