"AMM" "annee" "substance" "classification" "quantite_substance" "usages" "Group_BioC" "Type_BioC" "Substance_BioC"
"12739" "2100143" "2014" "pyrimethanil" "N_Organique" 8632,948 "Fongicide" NA NA NA
"12740" "2100143" "2016" "pyrimethanil" "N_Organique" 12337,784 "Fongicide" NA NA NA
"12741" "2100143" "2017" "pyrimethanil" "N_Organique" 8374,06 "Fongicide" NA NA NA
"12742" "2100143" "2015" "pyrimethanil" "N_Organique" 8277,236 "Fongicide" NA NA NA
"12743" "2100143" "2018" "pyrimethanil" "N_Organique" 6496 "Fongicide" NA NA NA
"12744" "2100144" "2010" "cyprodinyl" "N_Organique" 118,5 "Fongicide" NA NA NA
"12745" "2100144" "2012" "cyprodinyl" "N_Organique" 5140,2 "Fongicide" NA NA NA
"12746" "2100144" "2013" "cyprodinyl" "N_Organique" 6092,4 "Fongicide" NA NA NA
"12747" "2100144" "2019" "cyprodinyl" "Env_A" 141,3 "Fongicide" NA NA NA
"12748" "2100144" "2016" "picoxystrobine" "N_Organique" 2426,0008 "Fongicide" NA NA NA
"12749" "2100144" "2017" "picoxystrobine" "N_Organique" 2404,32 "Fongicide" NA NA NA
"12750" "2100144" "2014" "cyprodinyl" "N_Organique" 8103,3 "Fongicide" NA NA NA
"12751" "2100144" "2019" "picoxystrobine" "Env_A" 37,68 "Fongicide" NA NA NA
"12752" "2100144" "2015" "cyprodinyl" "N_Organique" 8680,2 "Fongicide" NA NA NA
"12753" "2100144" "2016" "cyprodinyl" "N_Organique" 9097,503 "Fongicide" NA NA NA
"12754" "2100144" "2011" "picoxystrobine" "N_Organique" 1491,6 "Fongicide" NA NA NA
"12755" "2100144" "2015" "picoxystrobine" "N_Organique" 2314,72 "Fongicide" NA NA NA
"12756" "2100144" "2018" "picoxystrobine" "N_Organique" 162,56 "Fongicide" NA NA NA
"12757" "2100144" "2017" "cyprodinyl" "N_Organique" 9016,2 "Fongicide" NA NA NA
"12758" "2100144" "2012" "picoxystrobine" "N_Organique" 1370,72 "Fongicide" NA NA NA
"12759" "2100144" "2014" "picoxystrobine" "N_Organique" 2160,88 "Fongicide" NA NA NA
"12760" "2100144" "2018" "cyprodinyl" "N_Organique" 609,6 "Fongicide" NA NA NA
"12761" "2100144" "2011" "cyprodinyl" "N_Organique" 5593,5 "Fongicide" NA NA NA
"12762" "2100144" "2013" "picoxystrobine" "N_Organique" 1624,64 "Fongicide" NA NA NA
"12763" "2100144" "2010" "picoxystrobine" "N_Organique" 31,6 "Fongicide" NA NA NA
"12764" "2100145" "2016" "aminopyralid" "N_Organique" 408,09 "Herbicide" NA NA NA
"12765" "2100145" "2019" "aminopyralid" "Env_A" 128,25 "Herbicide" NA NA NA
"12766" "2100145" "2017" "aminopyralid" "N_Organique" 211,5 "Herbicide" NA NA NA
"12767" "2100145" "2015" "fluroxypyr" "N_Organique" 265,5 "Herbicide" NA NA NA
"12768" "2100145" "2013" "aminopyralid" "N_Organique" 118,353 "Herbicide" NA NA NA
"12769" "2100145" "2014" "fluroxypyr" "N_Organique" 899 "Herbicide" NA NA NA
"12770" "2100145" "2016" "fluroxypyr" "N_Organique" 1360,3 "Herbicide" NA NA NA
"12771" "2100145" "2013" "fluroxypyr" "N_Organique" 394,51 "Herbicide" NA NA NA
"12772" "2100145" "2018" "fluroxypyr" "N_Organique" 637,5 "Herbicide" NA NA NA
"12773" "2100145" "2018" "aminopyralid" "N_Organique" 191,25 "Herbicide" NA NA NA
"12774" "2100145" "2019" "fluroxypyr" "Env_B" 427,5 "Herbicide" NA NA NA
"12775" "2100145" "2015" "aminopyralid" "N_Organique" 79,65 "Herbicide" NA NA NA
"12776" "2100145" "2014" "aminopyralid" "N_Organique" 269,7 "Herbicide" NA NA NA
"12777" "2100145" "2017" "fluroxypyr" "N_Organique" 705 "Herbicide" NA NA NA
"12778" "2100146" "2019" "cymoxanil" "CMR" 11,52 "Fongicide" NA NA NA
"12779" "2100146" "2016" "mancozebe" "T,_T+,_CMR" 15165,92 "Fongicide" NA NA NA
"12780" "2100146" "2013" "mancozebe" "N_Organique" 6150,48 "Fongicide" NA NA NA
"12781" "2100146" "2014" "mancozebe" "N_Organique" 26728,744 "Fongicide" NA NA NA
"12782" "2100146" "2019" "mancozebe" "CMR" 134,4 "Fongicide" NA NA NA
"12783" "2100146" "2014" "cymoxanil" "N_Organique" 2291,0352 "Fongicide" NA NA NA
"12784" "2100146" "2015" "cymoxanil" "N_Organique" 566,9616 "Fongicide" NA NA NA
"12785" "2100146" "2016" "cymoxanil" "T,_T+,_CMR" 1299,936 "Fongicide" NA NA NA
"12786" "2100146" "2017" "cymoxanil" "T,_T+,_CMR" 142,08 "Fongicide" NA NA NA
"12787" "2100146" "2018" "mancozebe" "T,_T+,_CMR" 440,72 "Fongicide" NA NA NA
"12788" "2100146" "2015" "mancozebe" "T,_T+,_CMR" 6614,552 "Fongicide" NA NA NA
"12789" "2100146" "2013" "cymoxanil" "N_Organique" 527,184 "Fongicide" NA NA NA
"12790" "2100146" "2018" "cymoxanil" "T,_T+,_CMR" 37,776 "Fongicide" NA NA NA
"12791" "2100146" "2017" "mancozebe" "T,_T+,_CMR" 1657,6 "Fongicide" NA NA NA
"12792" "2100147" "2014" "mancozebe" "N_Organique" 9246,7 "Fongicide" NA NA NA
"12793" "2100147" "2014" "cymoxanil" "N_Organique" 2774,01 "Fongicide" NA NA NA
"12794" "2100147" "2013" "cuivre_du_sulfate_de_cuivre" "N_min€÷ral" 7917,0525 "Fongicide" NA NA NA
"12795" "2100147" "2016" "cymoxanil" "T,_T+,_CMR" 2310,312 "Fongicide" NA NA NA
"12796" "2100147" "2015" "cymoxanil" "N_Organique" 1300,254 "Fongicide" NA NA NA
"12797" "2100147" "2018" "mancozebe" "T,_T+,_CMR" 6923 "Fongicide" NA NA NA
"12798" "2100147" "2014" "cuivre_du_sulfate_de_cuivre" "N_min€÷ral" 14563,5525 "Fongicide" NA NA NA
"12799" "2100147" "2019" "cymoxanil" "CMR" 213,606 "Fongicide" NA NA NA
"12800" "2100147" "2012" "cuivre_du_sulfate_de_cuivre" "N_min€÷ral" 29,53125 "Fongicide" NA NA NA
"12801" "2100147" "2013" "mancozebe" "N_Organique" 5026,7 "Fongicide" NA NA NA
"12802" "2100147" "2017" "cymoxanil" "T,_T+,_CMR" 1151,118 "Fongicide" NA NA NA
"12803" "2100147" "2015" "mancozebe" "T,_T+,_CMR" 4334,18 "Fongicide" NA NA NA
"12804" "2100147" "2016" "mancozebe" "T,_T+,_CMR" 7701,04 "Fongicide" NA NA NA
"12805" "2100147" "2012" "cymoxanil" "N_Organique" 5,625 "Fongicide" NA NA NA
"12806" "2100147" "2019" "mancozebe" "CMR" 712,02 "Fongicide" NA NA NA
"12807" "2100147" "2015" "cuivre_du_sulfate_de_cuivre" "N_min€÷ral" 6826,3335 "Fongicide" NA NA NA
"12808" "2100147" "2017" "cuivre_du_sulfate_de_cuivre" "N_min€÷ral" 6043,3695 "Fongicide" NA NA NA
"12809" "2100147" "2018" "cuivre_du_sulfate_de_cuivre" "N_min€÷ral" 10903,725 "Fongicide" NA NA NA
"12810" "2100147" "2013" "cymoxanil" "N_Organique" 1508,01 "Fongicide" NA NA NA
"12811" "2100147" "2017" "mancozebe" "T,_T+,_CMR" 3837,06 "Fongicide" NA NA NA
"12812" "2100147" "2012" "mancozebe" "N_Organique" 18,75 "Fongicide" NA NA NA
"12813" "2100147" "2016" "cuivre_du_sulfate_de_cuivre" "N_min€÷ral" 12129,138 "Fongicide" NA NA NA
"12814" "2100147" "2018" "cymoxanil" "T,_T+,_CMR" 2076,9 "Fongicide" NA NA NA
"12815" "2100147" "2019" "cuivre_du_sulfate_de_cuivre" "Env_A" 1121,4315 "Fongicide" NA NA NA
"12816" "2100148" "2019" "glyphosate" "Env_A" 0,72 "Herbicide" NA NA NA
"12817" "2100149" "2014" "glyphosate" "N_Organique" 29,376 "Herbicide" NA NA NA
"12818" "2100149" "2016" "glyphosate" "N_Organique" 6,912 "Herbicide" NA NA NA
"12819" "2100149" "2011" "glyphosate" "N_Organique" 69652,8 "Herbicide" NA NA NA
"12820" "2100149" "2015" "glyphosate" "N_Organique" 15,696 "Herbicide" NA NA NA
"12821" "2100149" "2012" "glyphosate" "N_Organique" 2287,008 "Herbicide" NA NA NA
"12822" "2100149" "2018" "glyphosate" "N_Organique" 156,888 "Herbicide" NA NA NA
"12823" "2100149" "2013" "glyphosate" "N_Organique" 185,184 "Herbicide" NA NA NA
"12824" "2100149" "2019" "glyphosate" "Env_A" 19,872 "Herbicide" NA NA NA
"12825" "2100151" "2012" "pyraclostrobine" "T,_T+,_CMR" 24193,9896 "Fongicide" NA NA NA
"12826" "2100151" "2015" "pyraclostrobine" "T,_T+,_CMR" 15109,812 "Fongicide" NA NA NA
"12827" "2100151" "2017" "pyraclostrobine" "T,_T+,_CMR" 26735,4606 "Fongicide" NA NA NA
"12828" "2100151" "2014" "pyraclostrobine" "T,_T+,_CMR" 12892,93 "Fongicide" NA NA NA
"12829" "2100151" "2013" "pyraclostrobine" "T,_T+,_CMR" 32731,6244 "Fongicide" NA NA NA
"12830" "2100151" "2016" "pyraclostrobine" "T,_T+,_CMR" 21383,6374 "Fongicide" NA NA NA
"12831" "2100151" "2011" "pyraclostrobine" "T,_T+,_CMR" 7524,7426 "Fongicide" NA NA NA
"12832" "2100151" "2010" "pyraclostrobine" "T,_T+,_CMR" 386,17 "Fongicide" NA NA NA
"12833" "2100151" "2018" "pyraclostrobine" "T,_T+,_CMR" 27545,5652 "Fongicide" NA NA NA
"12834" "2100151" "2019" "pyraclostrobine" "Sante_A" 14037,6884 "Fongicide" NA NA NA
"12835" "2100152" "2012" "fosetyl-aluminium" "Autre" 11646,1723 "Fongicide" NA NA NA
"12836" "2100152" "2017" "mancozebe" "T,_T+,_CMR" 2,288 "Fongicide" NA NA NA
"12837" "2100152" "2014" "mancozebe" "N_Organique" 7724,59974 "Fongicide" NA NA NA
"12838" "2100152" "2011" "fosetyl-aluminium" "Autre" 6667,0926 "Fongicide" NA NA NA
"12839" "2100152" "2016" "mancozebe" "T,_T+,_CMR" 263,32592 "Fongicide" NA NA NA
"12840" "2100152" "2016" "iprovalicarbe" "Autre" 31,30448 "Fongicide" NA NA NA
"12841" "2100152" "2017" "iprovalicarbe" "Autre" 0,272 "Fongicide" NA NA NA
"12842" "2100152" "2011" "iprovalicarbe" "Autre" 611,0004 "Fongicide" NA NA NA
"12843" "2100152" "2015" "mancozebe" "T,_T+,_CMR" 5767,20144 "Fongicide" NA NA NA
"12844" "2100152" "2017" "fosetyl-aluminium" "Autre" 2,968 "Fongicide" NA NA NA
"12845" "2100152" "2013" "iprovalicarbe" "Autre" 1286,1826 "Fongicide" NA NA NA
"12846" "2100152" "2015" "fosetyl-aluminium" "Autre" 7481,22984 "Fongicide" NA NA NA
"12847" "2100152" "2015" "iprovalicarbe" "Autre" 685,61136 "Fongicide" NA NA NA
"12848" "2100152" "2016" "fosetyl-aluminium" "Autre" 341,58712 "Fongicide" NA NA NA
"12849" "2100152" "2012" "iprovalicarbe" "Autre" 1067,3042 "Fongicide" NA NA NA
"12850" "2100152" "2011" "mancozebe" "N_Organique" 5139,5916 "Fongicide" NA NA NA
"12851" "2100152" "2013" "mancozebe" "N_Organique" 10819,0654 "Fongicide" NA NA NA
"12852" "2100152" "2012" "mancozebe" "N_Organique" 8977,9118 "Fongicide" NA NA NA
"12853" "2100152" "2014" "iprovalicarbe" "Autre" 918,30906 "Fongicide" NA NA NA
"12854" "2100152" "2014" "fosetyl-aluminium" "Autre" 10020,37239 "Fongicide" NA NA NA
"12855" "2100152" "2013" "fosetyl-aluminium" "Autre" 14034,5219 "Fongicide" NA NA NA
"12856" "2100153" "2012" "thiamethoxam" "N_Organique" 1272,194 "Insecticide" NA NA NA
"12857" "2100153" "2015" "thiamethoxam" "N_Organique" 54,95 "Insecticide" NA NA NA
"12858" "2100153" "2017" "thiamethoxam" "N_Organique" 13,44 "Insecticide" NA NA NA
"12859" "2100153" "2014" "thiamethoxam" "N_Organique" 41,3525 "Insecticide" NA NA NA
"12860" "2100153" "2013" "thiamethoxam" "N_Organique" 1281,67095 "Insecticide" NA NA NA
"12861" "2100154" "2016" "cypermethrine" "N_Organique" 9917,169 "Insecticide" NA NA NA
"12862" "2100154" "2012" "chlorpyriphos-ethyl" "T,_T+,_CMR" 38772,69 "Insecticide" NA NA NA
"12863" "2100154" "2014" "cypermethrine" "N_Organique" 4978,515 "Insecticide" NA NA NA
"12864" "2100154" "2018" "cypermethrine" "N_Organique" 16,6 "Insecticide" NA NA NA
"12865" "2100154" "2016" "chlorpyriphos-ethyl" "T,_T+,_CMR" 99171,69 "Insecticide" NA NA NA
"12866" "2100154" "2019" "cypermethrine" "Env_A" 16,9 "Insecticide" NA NA NA
"12867" "2100154" "2017" "chlorpyriphos-ethyl" "T,_T+,_CMR" 1573,2 "Insecticide" NA NA NA
"12868" "2100154" "2018" "chlorpyriphos-ethyl" "T,_T+,_CMR" 166 "Insecticide" NA NA NA
"12869" "2100154" "2015" "cypermethrine" "N_Organique" 5441,7585 "Insecticide" NA NA NA
"12870" "2100154" "2011" "chlorpyriphos-ethyl" "T,_T+,_CMR" 2131,16 "Insecticide" NA NA NA
"12871" "2100154" "2011" "cypermethrine" "N_Organique" 213,116 "Insecticide" NA NA NA
"12872" "2100154" "2019" "chlorpyriphos-ethyl" "Sante_A" 169 "Insecticide" NA NA NA
"12873" "2100154" "2014" "chlorpyriphos-ethyl" "T,_T+,_CMR" 49785,15 "Insecticide" NA NA NA
"12874" "2100154" "2013" "chlorpyriphos-ethyl" "T,_T+,_CMR" 53810,1975 "Insecticide" NA NA NA
"12875" "2100154" "2013" "cypermethrine" "N_Organique" 5381,01975 "Insecticide" NA NA NA
"12876" "2100154" "2017" "cypermethrine" "N_Organique" 157,32 "Insecticide" NA NA NA
"12877" "2100154" "2015" "chlorpyriphos-ethyl" "T,_T+,_CMR" 54417,585 "Insecticide" NA NA NA
"12878" "2100154" "2012" "cypermethrine" "N_Organique" 3877,269 "Insecticide" NA NA NA
"12879" "2100155" "2012" "glyphosate" "N_Organique" 28,368 "Herbicide" NA NA NA
"12880" "2100155" "2018" "glyphosate" "N_Organique" 3,96 "Herbicide" NA NA NA
"12881" "2100155" "2015" "glyphosate" "N_Organique" 30,87 "Herbicide" NA NA NA
"12882" "2100156" "2014" "diquat" "T,_T+,_CMR" 4627 "Herbicide" NA NA NA
"12883" "2100156" "2019" "diquat" "Sante_A" 9016,85 "Herbicide" NA NA NA
"12884" "2100156" "2013" "diquat" "T,_T+,_CMR" 3640 "Herbicide" NA NA NA
"12885" "2100156" "2017" "diquat" "T,_T+,_CMR" 9867 "Herbicide" NA NA NA
"12886" "2100156" "2015" "diquat" "T,_T+,_CMR" 5610 "Herbicide" NA NA NA
"12887" "2100156" "2012" "diquat" "T,_T+,_CMR" 3052 "Herbicide" NA NA NA
"12888" "2100156" "2016" "diquat" "T,_T+,_CMR" 9313,6 "Herbicide" NA NA NA
"12889" "2100156" "2011" "diquat" "T,_T+,_CMR" 28 "Herbicide" NA NA NA
"12890" "2100156" "2018" "diquat" "T,_T+,_CMR" 15332,616 "Herbicide" NA NA NA
"12891" "2100157" "2016" "metamitrone" "N_Organique" 3606 "Herbicide" NA NA NA
"12892" "2100157" "2018" "metamitrone" "N_Organique" 3062,6 "Herbicide" NA NA NA
"12893" "2100157" "2016" "ethofumesate" "N_Organique" 1081,8 "Herbicide" NA NA NA
"12894" "2100157" "2012" "metamitrone" "N_Organique" 4495,8 "Herbicide" NA NA NA
"12895" "2100157" "2013" "ethofumesate" "N_Organique" 1417,56 "Herbicide" NA NA NA
"12896" "2100157" "2017" "metamitrone" "N_Organique" 5827,7 "Herbicide" NA NA NA
"12897" "2100157" "2019" "desmediphame" "Env_A" 66,21 "Herbicide" NA NA NA
"12898" "2100157" "2014" "metamitrone" "N_Organique" 5061 "Herbicide" NA NA NA
"12899" "2100157" "2010" "metamitrone" "N_Organique" 4 "Herbicide" NA NA NA
"12900" "2100157" "2018" "ethofumesate" "N_Organique" 918,78 "Herbicide" NA NA NA
"12901" "2100157" "2010" "desmediphame" "N_Organique" 1,2 "Herbicide" NA NA NA
"12902" "2100157" "2010" "ethofumesate" "N_Organique" 1,2 "Herbicide" NA NA NA
"12903" "2100157" "2015" "desmediphame" "N_Organique" 1154,1 "Herbicide" NA NA NA
"12904" "2100157" "2013" "metamitrone" "N_Organique" 4725,2 "Herbicide" NA NA NA
"12905" "2100157" "2018" "desmediphame" "N_Organique" 918,78 "Herbicide" NA NA NA
"12906" "2100157" "2019" "ethofumesate" "Env_A" 66,21 "Herbicide" NA NA NA
"12907" "2100157" "2019" "phenmediphame" "Env_A" 66,21 "Herbicide" NA NA NA
"12908" "2100157" "2010" "phenmediphame" "N_Organique" 1,2 "Herbicide" NA NA NA
"12909" "2100157" "2014" "desmediphame" "N_Organique" 1518,3 "Herbicide" NA NA NA
"12910" "2100157" "2012" "ethofumesate" "N_Organique" 1348,74 "Herbicide" NA NA NA
"12911" "2100157" "2011" "ethofumesate" "N_Organique" 1902 "Herbicide" NA NA NA
"12912" "2100157" "2015" "metamitrone" "N_Organique" 3847 "Herbicide" NA NA NA
"12913" "2100157" "2013" "desmediphame" "N_Organique" 1417,56 "Herbicide" NA NA NA
"12914" "2100157" "2019" "metamitrone" "Env_A" 220,7 "Herbicide" NA NA NA
"12915" "2100157" "2011" "phenmediphame" "N_Organique" 1902 "Herbicide" NA NA NA
"12916" "2100157" "2013" "phenmediphame" "N_Organique" 1417,56 "Herbicide" NA NA NA
"12917" "2100157" "2011" "metamitrone" "N_Organique" 6340 "Herbicide" NA NA NA
"12918" "2100157" "2016" "desmediphame" "N_Organique" 1081,8 "Herbicide" NA NA NA
"12919" "2100157" "2017" "phenmediphame" "N_Organique" 1748,31 "Herbicide" NA NA NA
"12920" "2100157" "2012" "phenmediphame" "N_Organique" 1348,74 "Herbicide" NA NA NA
"12921" "2100157" "2014" "ethofumesate" "N_Organique" 1518,3 "Herbicide" NA NA NA
"12922" "2100157" "2016" "phenmediphame" "N_Organique" 1081,8 "Herbicide" NA NA NA
"12923" "2100157" "2011" "desmediphame" "N_Organique" 1902 "Herbicide" NA NA NA
"12924" "2100157" "2015" "phenmediphame" "N_Organique" 1154,1 "Herbicide" NA NA NA
"12925" "2100157" "2015" "ethofumesate" "N_Organique" 1154,1 "Herbicide" NA NA NA
"12926" "2100157" "2017" "desmediphame" "N_Organique" 1748,31 "Herbicide" NA NA NA
"12927" "2100157" "2018" "phenmediphame" "N_Organique" 918,78 "Herbicide" NA NA NA
"12928" "2100157" "2017" "ethofumesate" "N_Organique" 1748,31 "Herbicide" NA NA NA
"12929" "2100157" "2014" "phenmediphame" "N_Organique" 1518,3 "Herbicide" NA NA NA
"12930" "2100157" "2012" "desmediphame" "N_Organique" 1348,74 "Herbicide" NA NA NA
"12931" "2100158" "2013" "glyphosate" "N_Organique" 1,8 "Herbicide" NA NA NA
"12932" "2100158" "2013" "pyraflufen-ethyl" "N_Organique" 0,00495 "Herbicide" NA NA NA
"12933" "2100159" "2018" "pyraflufen-ethyl" "N_Organique" 0,0109286 "Herbicide" NA NA NA
"12934" "2100159" "2019" "glyphosate" "Env_A" 0,3024 "Herbicide" NA NA NA
"12935" "2100159" "2017" "pyraflufen-ethyl" "N_Organique" 0,003556 "Herbicide" NA NA NA
"12936" "2100159" "2016" "glyphosate" "N_Organique" 60,68448 "Herbicide" NA NA NA
"12937" "2100159" "2013" "glyphosate" "N_Organique" 0,02016 "Herbicide" NA NA NA
"12938" "2100159" "2019" "pyraflufen-ethyl" "Env_A" 0,00084 "Herbicide" NA NA NA
"12939" "2100159" "2018" "glyphosate" "N_Organique" 3,934296 "Herbicide" NA NA NA
"12940" "2100159" "2015" "glyphosate" "N_Organique" 101,358 "Herbicide" NA NA NA
"12941" "2100159" "2015" "pyraflufen-ethyl" "N_Organique" 0,28155 "Herbicide" NA NA NA
"12942" "2100159" "2013" "pyraflufen-ethyl" "N_Organique" 5,6e-05 "Herbicide" NA NA NA
"12943" "2100159" "2016" "pyraflufen-ethyl" "N_Organique" 0,168568 "Herbicide" NA NA NA
"12944" "2100159" "2017" "glyphosate" "N_Organique" 1,28016 "Herbicide" NA NA NA
"12945" "2100160" "2015" "acetate_d'ammonium" "Autre" 0 "Non_precise" NA NA NA
"12946" "2100160" "2015" "deltamethrine" "T,_T+,_CMR" 0 "Non_precise" NA NA NA
"12947" "2100160" "2014" "1,5-diaminopentane" "Autre" 0 "Non_precise" NA NA NA
"12948" "2100160" "2016" "1,5-diaminopentane" "Autre" 0 "Non_precise" NA NA NA
"12949" "2100160" "2016" "deltamethrine" "T,_T+,_CMR" 0 "Non_precise" NA NA NA
"12950" "2100160" "2015" "1,5-diaminopentane" "Autre" 0 "Non_precise" NA NA NA
"12951" "2100160" "2016" "acetate_d'ammonium" "Autre" 0 "Non_precise" NA NA NA
"12952" "2100160" "2016" "trimethylamine_hydrochloride" "Autre" 0 "Non_precise" NA NA NA
"12953" "2100160" "2014" "deltamethrine" "T,_T+,_CMR" 0 "Non_precise" NA NA NA
"12954" "2100160" "2015" "trimethylamine_hydrochloride" "Autre" 0 "Non_precise" NA NA NA
"12955" "2100160" "2014" "acetate_d'ammonium" "Autre" 0 "Non_precise" NA NA NA
"12956" "2100160" "2014" "trimethylamine_hydrochloride" "Autre" 0 "Non_precise" NA NA NA
"12957" "2100161" "2017" "glyphosate" "N_Organique" 0,144 "Herbicide" NA NA NA
"12958" "2100161" "2017" "pyraflufen-ethyl" "N_Organique" 0,000396 "Herbicide" NA NA NA
"12959" "2100162" "2017" "bacillus_subtilis" "Autre" 3839,718821 "Fongicide" "A" "microorganismes" "Bacillus_subtilis_souche_QST_713"
"12960" "2100162" "2011" "bacillus_subtilis" "Autre" 2030,0485 "Fongicide" "A" "microorganismes" "Bacillus_subtilis_souche_QST_713"
"12961" "2100162" "2013" "bacillus_subtilis" "Autre" 4380,3918 "Fongicide" "A" "microorganismes" "Bacillus_subtilis_souche_QST_713"
"12962" "2100162" "2012" "bacillus_subtilis" "Autre" 2989,3659 "Fongicide" "A" "microorganismes" "Bacillus_subtilis_souche_QST_713"
"12963" "2100162" "2014" "bacillus_subtilis" "Autre" 3579,562347 "Fongicide" "A" "microorganismes" "Bacillus_subtilis_souche_QST_713"
"12964" "2100162" "2019" "bacillus_subtilis" "Autre" 1530,8023 "Fongicide" "A" "microorganismes" "Bacillus_subtilis_souche_QST_713"
"12965" "2100162" "2015" "bacillus_subtilis" "Autre" 3451,44286 "Fongicide" "A" "microorganismes" "Bacillus_subtilis_souche_QST_713"
"12966" "2100162" "2016" "bacillus_subtilis" "Autre" 3759,233 "Fongicide" "A" "microorganismes" "Bacillus_subtilis_souche_QST_713"
"12967" "2100162" "2018" "bacillus_subtilis" "Autre" 3814,239401 "Fongicide" "A" "microorganismes" "Bacillus_subtilis_souche_QST_713"
"12968" "2100164" "2014" "fluroxypyr" "N_Organique" 384 "Herbicide" NA NA NA
"12969" "2100164" "2013" "fluroxypyr" "N_Organique" 243 "Herbicide" NA NA NA
"12970" "2100164" "2018" "fluroxypyr" "N_Organique" 87 "Herbicide" NA NA NA
"12971" "2100164" "2015" "fluroxypyr" "N_Organique" 192,624 "Herbicide" NA NA NA
"12972" "2100164" "2019" "fluroxypyr" "Env_B" 47 "Herbicide" NA NA NA
"12973" "2100164" "2016" "fluroxypyr" "N_Organique" 1557,84 "Herbicide" NA NA NA
"12974" "2100164" "2017" "fluroxypyr" "N_Organique" 397,4 "Herbicide" NA NA NA
"12975" "2100164" "2012" "fluroxypyr" "N_Organique" 42 "Herbicide" NA NA NA
"12976" "2100165" "2011" "triticonazole" "N_Organique" 146,163600029 "Fongicide_|_Insecticide" NA NA NA
"12977" "2100165" "2017" "triticonazole" "N_Organique" 257,01627 "Fongicide_|_Insecticide" NA NA NA
"12978" "2100165" "2015" "triticonazole" "N_Organique" 239,0703 "Fongicide_|_Insecticide" NA NA NA
"12979" "2100165" "2019" "acetamipride" "Env_B" 0,5432 "Fongicide_|_Insecticide" NA NA NA
"12980" "2100165" "2019" "triticonazole" "Env_A" 1,6296 "Fongicide_|_Insecticide" NA NA NA
"12981" "2100165" "2017" "acetamipride" "N_Organique" 85,67209 "Fongicide_|_Insecticide" NA NA NA
"12982" "2100165" "2016" "acetamipride" "N_Organique" 79,5924125 "Fongicide_|_Insecticide" NA NA NA
"12983" "2100165" "2018" "acetamipride" "N_Organique" 15,9117025 "Fongicide_|_Insecticide" NA NA NA
"12984" "2100165" "2014" "acetamipride" "N_Organique" 92,9973275 "Fongicide_|_Insecticide" NA NA NA
"12985" "2100165" "2016" "triticonazole" "N_Organique" 238,7772375 "Fongicide_|_Insecticide" NA NA NA
"12986" "2100165" "2014" "triticonazole" "N_Organique" 278,9919825 "Fongicide_|_Insecticide" NA NA NA
"12987" "2100165" "2015" "acetamipride" "N_Organique" 79,6901 "Fongicide_|_Insecticide" NA NA NA
"12988" "2100165" "2012" "acetamipride" "N_Organique" 69,5808325 "Fongicide_|_Insecticide" NA NA NA
